"日期","动画","番剧","国创","音乐","舞蹈","游戏","科技","生活","鬼畜","时尚","广告","娱乐","影视","放映厅"
"2016年7月27日",2873784570,5429637518,1028033198,3599447232,1210294220,5710025501,1568754078,4482318967,2011279321,289874919,31203675,2522839767,1901132687,662084967
"2016年7月28日",2882343745,5433984646,1030380458,3602362852,1211648692,5723028675,1573363437,4494644803,2015490588,291667989,31203675,2530043813,1907700414,662984111
"2016年7月29日",2890553127,5440748334,1038991460,3606533104,1213703945,5738716617,1578701786,4511555790,2019030483,293592656,31218450,2537578957,1914682612,663717690
"2016年7月30日",2900788817,5446865718,1039897983,3611138844,1215987470,5752908963,1585096011,4523242810,2022465615,295591581,31222022,2546521610,1921027799,664036375
"2016年7月31日",2909245402,5450983456,1040281488,3614112589,1217702953,5767874172,1588674025,4536041000,2028152077,297989167,31273087,2556522992,1926306772,664435526
"2016年8月1日",2917430474,5467704860,1042422915,3618031167,1218889334,5779733833,1595315154,4553518720,2031332977,300898624,31319000,2565589432,1933406492,665776250
"2016年8月2日",2922694431,5475224397,1046460947,3624866963,1220422992,5791909454,1599618568,4569084144,2036122081,303806195,31334198,2574437380,1938839124,666344247
"2016年8月3日",2928968145,5480468753,1049278078,3630670264,1221834237,5805070829,1605128018,4581980942,2048334428,306226680,31335632,2582634367,1946487231,667001151
"2016年8月4日",2935678032,5485080356,1051636947,3635584348,1224320506,5820229309,1611221455,4599011108,2054795518,308015017,31341858,2591948681,1953617431,667284967
"2016年8月5日",2942882979,5491935524,1064673866,3644414151,1227447169,5834251461,1615297081,4616261975,2058808685,310824954,31359818,2600113940,1961294417,669669724
"2016年8月6日",2949598363,5498932899,1065472000,3648407716,1233053626,5850529027,1619042581,4629396558,2066468981,313740892,31369522,2609550223,1971320489,670456145
"2016年8月7日",2957111703,5503570673,1065766581,3651751413,1236074241,5861594323,1622255685,4644659800,2069746597,315436325,31395634,2622307757,1978256844,670975371
"2016年8月8日",2963653381,5515535925,1066928786,3656943775,1238771911,5875102044,1629016435,4665346358,2076851034,317551862,31463842,2632233770,1987013699,672088724
"2016年8月9日",2970703247,5524855140,1070957986,3662239450,1241483396,5887440896,1635053370,4680231198,2085715578,319818846,31463842,2642979256,1995110059,673313690
"2016年8月10日",2988645698,5531561105,1072044923,3666495288,1242328066,5900444299,1639371026,4700392923,2089609509,322200688,31541497,2652089862,2002573006,673957613
"2016年8月11日",2993846051,5535171092,1073921507,3669177373,1244079367,5920564810,1644626189,4716860672,2094190884,324131948,31563410,2661494520,2011048335,674633412
"2016年8月12日",2999727049,5541137079,1085218393,3674893518,1248405007,5935659299,1648764187,4736137279,2097492033,327078259,31709853,2669836851,2016170246,674791926
"2016年8月13日",3005097193,5547828937,1085387603,3679448755,1250028706,5952803546,1653762660,4753927960,2100912459,331840740,31719784,2676949250,2025085562,674944120
"2016年8月14日",3011100739,5551862601,1085638734,3682789860,1254520077,5968616218,1658496740,4771314529,2104609854,333447863,31879738,2691417138,2031610131,675287647
"2016年8月15日",3016555093,5566113910,1088182567,3686492054,1257253512,5983313105,1663291673,4786660918,2110141911,335486036,31933287,2703341751,2040014886,676443290
"2016年8月16日",3019710381,5571556559,1091774985,3691940412,1260242570,5996403473,1668168235,4802931139,2119265706,336618732,32577072,2711027776,2047899952,679698078
"2016年8月17日",3024267425,5575236520,1094404509,3696475229,1261849869,6010414492,1673071850,4818912445,2122652905,338632508,33227034,2718120247,2057727214,680020326
"2016年8月18日",3029284528,5577314968,1097332932,3701983498,1263719152,6024199580,1677379174,4834933351,2124624663,342241865,33951217,2727938712,2064862275,681094286
"2016年8月19日",3036300840,5585910529,1110578327,3706197867,1272254028,6040600723,1683487588,4856162001,2128579657,345171292,34688494,2738069416,2073546705,681386559
"2016年8月20日",3041397747,5592127930,1111133154,3711173318,1276398388,6054676468,1686867248,4870363218,2131806711,347853898,35202030,2747737304,2079311582,681721278
"2016年8月21日",3049464121,5596609245,1111566472,3715832186,1278775249,6068259351,1690696798,4884187218,2136884819,349741566,35733884,2757311608,2085768793,681948259
"2016年8月22日",3055649178,5608159780,1111964494,3719667120,1280540195,6083791978,1696293445,4903370355,2139620867,352615215,35989559,2765045321,2092472101,684409135
"2016年8月23日",3060429257,5614651481,1115191498,3723661680,1281956090,6093663472,1700160733,4919260497,2141278714,355465422,36658728,2772605396,2102218240,685628707
"2016年8月24日",3065156957,5619569119,1116305435,3728554070,1284573571,6105967854,1705878689,4936897136,2147431756,357208571,36950308,2780333345,2109572609,686648076
"2016年8月25日",3070142753,5625682006,1117707499,3734364732,1286176798,6119616863,1711013335,4953437566,2150714904,358974559,38139706,2790337084,2115840168,687107773
"2016年8月26日",3075449291,5631738505,1129408966,3740694051,1290054472,6140369274,1715721408,4978521109,2155872645,361487104,38768562,2798765335,2123964307,687474961
"2016年8月27日",3082861020,5639853499,1129750728,3743847668,1292194833,6154747828,1722769730,4988156210,2160825361,364019828,39217110,2807574083,2129532403,687938077
"2016年8月28日",3087648664,5643530740,1129929108,3748107766,1293989325,6165853510,1726924367,5000259606,2167190417,365700182,40612675,2818600972,2136469871,688319670
"2016年8月29日",3092243967,5654318906,1130296331,3750745631,1296895993,6180588866,1731637615,5013769916,2173318816,368141357,42315955,2826387835,2143976608,688813841
"2016年8月30日",3096534400,5660580940,1133506456,3753262464,1299117868,6193218449,1735602034,5027343388,2178319066,370900419,43181894,2832914989,2152722493,689258239
"2016年8月31日",3098983942,5665725884,1137503612,3757538725,1300397309,6204672342,1739916644,5039655399,2180032445,372994193,44170280,2840719399,2159341918,689606551
"2016年9月1日",3102140121,5670156154,1141039162,3760691058,1314891378,6213197248,1744380286,5052788422,2190747593,374904314,44845161,2846340506,2165797893,691058314
"2016年9月2日",3106990115,5681153972,1154831432,3764394596,1317832873,6227473103,1748970361,5063372315,2193878449,376335132,45135532,2852499847,2174603126,691675595
"2016年9月3日",3110073124,5688047371,1155397827,3770078138,1321633324,6239225388,1752983835,5073873074,2198144403,377939738,45495022,2860961525,2179678259,691912394
"2016年9月4日",3113059529,5691564243,1155451229,3773319394,1323826015,6248758885,1755826554,5086113168,2201236566,379122231,46263322,2869440697,2186583532,692429908
"2016年9月5日",3116149747,5702122985,1155533078,3776177515,1325603142,6258144056,1759206195,5095882979,2203413385,381250154,46693658,2874263095,2193550905,693374364
"2016年9月6日",3119551823,5716351951,1158543501,3778330231,1326504261,6266463604,1762695788,5108440277,2206029314,382755137,47167421,2878302120,2200722555,693879629
"2016年9月7日",3121820619,5720998760,1160155615,3781160423,1327595149,6274503682,1765890993,5118075493,2208179541,384031509,47391033,2884445740,2209072554,695770204
"2016年9月8日",3126055317,5726189878,1161360625,3783068274,1331013996,6285772686,1772127952,5127132910,2209886531,385655534,48128905,2889341528,2216205972,696206435
"2016年9月9日",3130800267,5731708408,1172687466,3787716239,1336003479,6305209238,1775910415,5138844566,2213431439,387329957,48784022,2895607859,2224594600,696821982
"2016年9月10日",3134372336,5737542474,1173048500,3790998058,1337928104,6314841774,1780685948,5154146975,2215886838,389796608,49419470,2903273023,2231381550,699407837
"2016年9月11日",3137043795,5740950616,1173503271,3800351250,1339522399,6326456524,1785211391,5164573900,2219101209,391127006,49566494,2911917647,2239109247,699902408
"2016年9月12日",3138488158,5751166698,1175974262,3802639380,1340436025,6335705451,1789573320,5177304531,2220272566,393263116,50345417,2917668940,2247217831,701384958
"2016年9月13日",3141747659,5757055889,1178779100,3807384573,1342111809,6344987606,1794622192,5185979083,2223715101,394859039,50830761,2922877209,2254316203,702588867
"2016年9月14日",3144454192,5761781499,1181868170,3814376412,1344701704,6354906596,1797555161,5199580755,2230640168,396517568,51402368,2927642391,2263128158,707702725
"2016年9月15日",3150366671,5768308756,1185273501,3819967036,1350465957,6368353063,1801722464,5212849658,2236763644,398421248,52002923,2937625272,2272469130,708248181
"2016年9月16日",3155065594,5775786914,1197061456,3824236474,1352456820,6381440067,1806755810,5224147217,2238306150,401078687,52528538,2946295346,2281480322,708681021
"2016年9月17日",3159905182,5781789443,1197096135,3828195133,1355085154,6390492933,1810421260,5233871597,2240664834,402338051,52886946,2955448642,2287899174,709035754
"2016年9月18日",3162468057,5785599813,1197734056,3830138014,1356090848,6400157390,1814227275,5243904717,2242684600,404181323,53157598,2961510187,2292248885,709784516
"2016年9月19日",3164165408,5796292145,1198155688,3833150622,1357608604,6407936193,1818184753,5256778327,2244244615,405742009,53834652,2968145212,2298115874,710992311
"2016年9月20日",3166926328,5802579528,1201412478,3835461659,1358866230,6416510327,1821845224,5265508892,2249039644,407396850,54460378,2974818558,2304856169,711266725
"2016年9月21日",3168814053,5807031091,1202519093,3839379552,1361992557,6424403850,1825298417,5277727005,2250025417,408903137,54802702,2980589798,2310793323,713101488
"2016年9月22日",3172727539,5809145821,1203730869,3842245472,1364307022,6433911060,1828673398,5287433599,2251693962,410375284,55050342,2986163519,2315940320,714025376
"2016年9月23日",3175356545,5818383471,1208914897,3847615545,1369461988,6449655064,1833896111,5297328306,2255717911,412555570,55202447,2992540307,2324836987,714362534
"2016年9月24日",3178955587,5824705944,1209044915,3850716417,1370705713,6462025171,1838341986,5313765377,2258461142,414902174,55438115,3001606314,2332221559,714958930
"2016年9月25日",3182536605,5827814084,1213027829,3854549032,1372208620,6471320106,1844394624,5324401344,2262642048,416150800,57093158,3008897461,2338024684,715234387
"2016年9月26日",3184582189,5833424051,1213169721,3857242214,1375820328,6481293413,1848241919,5340061652,2268044437,418581696,57333028,3016020301,2343521649,715606210
"2016年9月27日",3187008709,5838433105,1216374153,3859624843,1378004690,6490285015,1851566723,5353943203,2269992027,420448079,57656858,3021898551,2349188657,716013300
"2016年9月28日",3191400966,5842300622,1217195560,3865502574,1385224523,6498734237,1855741663,5365854416,2271435455,422230422,57836419,3028212112,2358752787,716900043
"2016年9月29日",3194248328,5850080866,1219516928,3869424750,1388583251,6512496475,1862147795,5376839019,2273799780,423725221,58193672,3036304541,2365624050,717414334
"2016年9月30日",3199874823,5856077094,1230877657,3883751616,1392573320,6535853692,1866596770,5392214131,2276964371,425789295,58677875,3043774602,2377498396,719426562
"2016年10月1日",3205631173,5862076837,1231782947,3888328658,1394695861,6548949482,1872804523,5402539389,2293095573,429371236,58949545,3053927327,2384181074,727368627
"2016年10月2日",3212295971,5868423396,1232218356,3893571282,1397266928,6563387378,1877166778,5414266628,2295045670,431174565,59455885,3063026024,2391198573,727732661
"2016年10月3日",3217890111,5880246290,1233785669,3896962889,1399624789,6575638781,1882118629,5427745293,2299612509,433012894,59677726,3072979678,2397535391,728728007
"2016年10月4日",3221577497,5886347565,1234193780,3901500366,1403894858,6588235962,1885740325,5441134980,2306754493,434953529,60108922,3082466075,2407592867,729251935
"2016年10月5日",3226700602,5901364180,1234849210,3907102640,1406116592,6599638952,1889512239,5455737439,2309245538,436366768,60262281,3091195935,2415739138,734187775
"2016年10月6日",3231102319,5907135652,1238774672,3911812640,1408164984,6612498392,1895089379,5467717914,2314073609,438426282,60540972,3099140221,2422566498,734510436
"2016年10月7日",3234918568,5916334122,1245123954,3915643448,1411036121,6625429340,1898917079,5480304414,2315568785,440181855,61545027,3108082845,2431344084,737649260
"2016年10月8日",3237609279,5924754542,1247237749,3919606323,1411775672,6634558870,1902922043,5491954378,2317501291,441612252,61885973,3115251270,2437205371,738336131
"2016年10月9日",3240584980,5936487912,1247467730,3924758693,1417794420,6643857256,1907654206,5501595092,2320096432,442762072,62197225,3121813055,2445894000,738725000
"2016年10月10日",3243280079,5945556879,1248145741,3926988267,1420808647,6652008441,1910212963,5511310016,2322965706,444687776,62429303,3127849886,2451457705,739192127
"2016年10月11日",3245283759,5949735054,1250474555,3930155837,1423848924,6664805699,1913492258,5522874517,2327737220,447343607,62769119,3133528446,2457484430,739547930
"2016年10月12日",3251206577,5960230278,1252565167,3933715840,1425956608,6675528801,1916785324,5535989497,2329966476,449638747,63113910,3139586289,2466941104,740355356
"2016年10月13日",3254187341,5965691736,1255187962,3936314878,1431724780,6684934729,1922121718,5546629542,2332238583,452409909,63443666,3147989430,2472719395,740846771
"2016年10月14日",3256847399,5971617465,1262028907,3942385345,1433843036,6698934252,1926198055,5561937203,2339426724,455104319,63845888,3154998595,2479895604,742261530
"2016年10月15日",3261308002,5973470835,1264276928,3949179444,1439984844,6713277869,1931635638,5572866047,2340878374,456165249,64062781,3163609741,2485179665,742906213
"2016年10月16日",3268481466,5978936132,1264487998,3953261540,1443763253,6725359129,1934800151,5584126003,2346431936,457647013,64903529,3171655686,2492010494,743799158
"2016年10月17日",3271335991,5986563115,1264899240,3956257520,1445652965,6736265439,1939027063,5596133326,2349492194,459680205,65242756,3178381817,2496580452,744474552
"2016年10月18日",3274140221,5990240102,1267249344,3959479425,1447159813,6744947283,1942504393,5604547324,2352652319,461239191,65696806,3185168609,2503764368,747913976
"2016年10月19日",3276994491,6000172547,1268803125,3961940492,1448084692,6756301142,1947620373,5615351063,2355334769,463076856,66022794,3192819392,2509241743,748549642
"2016年10月20日",3281563008,6004687734,1272650710,3964504802,1451689760,6765979505,1952797107,5630083405,2364466171,465341095,66807101,3201327320,2515261401,748847427
"2016年10月21日",3287087376,6009714374,1279960858,3969623161,1454734405,6782038547,1957144338,5647850709,2367863743,467289856,67453759,3209774286,2521851118,749586723
"2016年10月22日",3290780248,6011333345,1280100617,3975081844,1457359175,6795841791,1962904608,5660403625,2370273684,469980842,69082197,3220316300,2529183036,750203579
"2016年10月23日",3295795188,6016186418,1280288952,3977554345,1460130160,6807076435,1969085687,5670528613,2373140235,471041753,69667196,3231880695,2537697949,750568883
"2016年10月24日",3297493826,6022958582,1280865867,3981554870,1461543683,6817196655,1974267978,5684258861,2377898070,472849108,69993629,3241436298,2545070296,751343704
"2016年10月25日",3300451113,6026485555,1284033829,3984127595,1465981966,6828156017,1980941763,5693837266,2380042367,474278105,70414750,3248688049,2550487197,751669877
"2016年10月26日",3302430579,6036582049,1287862635,3986819609,1470728856,6837554829,1987513484,5706496730,2381545983,476038117,72629741,3257394373,2555926015,752626386
"2016年10月27日",3307785664,6040531170,1291271006,3991416510,1472688742,6849313009,1992554271,5717235686,2387634343,478297605,73171265,3264765798,2562713645,753120091
"2016年10月28日",3311519195,6044866037,1297237787,3999608824,1476988689,6864118903,2003162158,5727586918,2390322485,480239884,75054557,3272654450,2570952146,753325709
"2016年10月29日",3317674425,6046575758,1297525287,4003225655,1479047487,6877356915,2008392105,5738296925,2394364414,482828276,75446658,3282542037,2579178506,754740522
"2016年10月30日",3321561664,6051568725,1297652189,4007193848,1481372787,6888637949,2014033269,5753100333,2396444813,485070741,75758808,3291163255,2583510593,755487358
"2016年10月31日",3323622880,6058743412,1298349028,4009854975,1484282414,6900556436,2017317310,5767784684,2400400913,487302050,76263439,3301840106,2590657252,756224899
"2016年11月1日",3326191026,6061738181,1302526265,4012969917,1487947397,6910175498,2023519964,5780690162,2401961477,489055623,76627571,3309497429,2595727932,757147958
"2016年11月2日",3328204887,6070164718,1303619265,4016421883,1490301685,6920457842,2028201640,5791325889,2405431004,490305097,76999317,3318786333,2601754659,757435511
"2016年11月3日",3332814143,6073844306,1307386753,4021145383,1495015884,6932115098,2031366032,5807264587,2408581811,491841621,77378884,3325639286,2605931755,758553315
"2016年11月4日",3336480891,6078292790,1309445408,4025533321,1498608681,6947883432,2037338194,5821002956,2418261842,493935674,77578508,3334237922,2614342962,759413641
"2016年11月5日",3342306493,6079790701,1309526633,4031360329,1501293415,6965313422,2042231175,5831079322,2422106266,495704163,78865205,3345356050,2620905964,759925596
"2016年11月6日",3346281420,6084144325,1309700903,4034487174,1503174992,6979094903,2046875661,5842989195,2424192951,496909315,79398993,3355622937,2628015795,760534888
"2016年11月7日",3348512243,6086900648,1310200583,4036447582,1504890868,6991750533,2051403081,5858007730,2427000055,498785697,79984958,3365048735,2634884844,761052592
"2016年11月8日",3351036390,6088332409,1313636617,4038909509,1506781100,7001940788,2055800540,5869926143,2428454979,501062850,80218384,3371536108,2639009880,763254577
"2016年11月9日",3354320324,6096841697,1316703847,4041540921,1509194308,7013361911,2059995898,5878327476,2430547594,502833688,80522731,3378028507,2647288260,765164638
"2016年11月10日",3358012366,6099532570,1320311226,4045607157,1511219084,7025196644,2064517091,5891206897,2437575664,504611088,80874309,3384951812,2654957518,765709932
"2016年11月11日",3364514881,6102146136,1322749345,4050824928,1515764898,7043256246,2070145857,5905248393,2448505717,506486833,81470834,3394692316,2665506172,766117065
"2016年11月12日",3369614016,6103491909,1323354928,4056087861,1519006113,7057893446,2076284724,5918380649,2452405549,508365758,81819650,3404671230,2672113282,766596198
"2016年11月13日",3372960549,6107165678,1323405223,4059686892,1521432560,7069128622,2080953773,5933820847,2455328946,510210132,82229517,3412714614,2679424592,766849620
"2016年11月14日",3375251319,6112224206,1324225210,4063316843,1523194037,7080369033,2086380783,5946511292,2459956666,512684236,82633056,3420710559,2687019301,768373389
"2016年11月15日",3376546110,6114346707,1326941807,4067013136,1524608540,7090499391,2091843883,5959611074,2463373450,514441416,82996597,3427946342,2692627101,771001606
"2016年11月16日",3380582977,6119372087,1328128718,4069288283,1526697313,7103651245,2097389630,5976926326,2465479641,516132985,83154204,3436334504,2699457708,771672171
"2016年11月17日",3386122521,6120286398,1332819587,4072256662,1529564459,7119514144,2104433408,5990726835,2469030165,517618466,83591740,3445565645,2706667186,772335282
"2016年11月18日",3391770832,6122601904,1336507705,4076249567,1535168803,7134264732,2109749425,6008965355,2470784227,520041592,83825940,3453883548,2717229645,772771588
"2016年11月19日",3397946030,6125290130,1336705194,4081791978,1539854679,7149153027,2114711046,6022355146,2475391027,522561885,84146411,3464908537,2725709172,773738025
"2016年11月20日",3402490892,6129268042,1336888588,4085770983,1542810570,7165276062,2119718444,6034077425,2479448337,524713698,84313444,3478035570,2734429804,774556363
"2016年11月21日",3405967030,6136875118,1337425550,4088546700,1544336057,7177533376,2125223972,6048484974,2480225568,525794378,84654763,3486885262,2744937438,776325421
"2016年11月22日",3407854761,6138405431,1338708817,4091871940,1546449800,7188228807,2129849463,6061120410,2483157367,527248811,84981144,3494634804,2754288058,776900306
"2016年11月23日",3410457305,6144351185,1341965767,4096117511,1548710319,7202328673,2134775016,6081446257,2486270810,529335439,85637804,3501269600,2760154709,777155036
"2016年11月24日",3415541922,6145498328,1345055877,4102391241,1552257244,7218133151,2141552653,6095318874,2493768659,531923884,86008937,3508160568,2767106058,777971193
"2016年11月25日",3439984653,6147579951,1348948255,4105305834,1554124273,7233394006,2147635172,6113922391,2497395932,533842590,86444107,3515517387,2774586596,779330927
"2016年11月26日",3447675334,6149085750,1349785523,4109685492,1557657812,7250489927,2153558170,6125365756,2499101679,536148299,86708787,3523485280,2779772996,780439841
"2016年11月27日",3452883395,6152599340,1350021595,4112575061,1560304302,7267850426,2159664524,6136765412,2502817344,540172858,87125510,3531931119,2788736301,780727533
"2016年11月28日",3457103985,6162760412,1350632259,4116354799,1562648220,7280085740,2166397036,6153249045,2505904721,541794718,87326538,3539630265,2796772012,782173307
"2016年11月29日",3459699924,6164164014,1353045365,4118820165,1564338427,7292648410,2170823246,6165948694,2506848940,543431447,87644782,3548134258,2802257673,782434820
"2016年11月30日",3463417665,6170238210,1356921253,4122030153,1568069894,7305651581,2175140466,6180736842,2508189533,545386322,87953292,3555432533,2810374783,782641569
"2016年12月1日",3469449992,6172887306,1360448514,4126875063,1570367923,7316800076,2181482772,6197365048,2511778606,548203502,88304031,3560955717,2816364960,783270985
"2016年12月2日",3473385270,6175391440,1365034923,4132621631,1573578446,7332744959,2188116190,6217435399,2516624001,550697515,88906591,3568076891,2827234164,784980181
"2016年12月3日",3479397577,6177135292,1366349141,4138531608,1577163689,7351368368,2193401804,6230484472,2517871846,553413370,89266740,3578665334,2833885304,785395104
"2016年12月4日",3485120493,6180818042,1366826705,4141907788,1578382642,7363185783,2199054939,6243524211,2522213195,558038670,89486780,3587200406,2840744981,785963382
"2016年12月5日",3490435417,6190287988,1367213797,4146427968,1580109116,7373759754,2203492694,6260502289,2524913633,560311980,89962369,3594778610,2847573280,787258977
"2016年12月6日",3493097810,6196955744,1370798330,4150577519,1582432157,7385554420,2207234366,6273262957,2527660327,562880640,90457682,3600164215,2854155655,787701003
"2016年12月7日",3498351971,6210535376,1374918964,4154252460,1584044630,7399083688,2212669174,6288870135,2530479164,564448229,91148266,3608617220,2863857249,788013333
"2016年12月8日",3503433421,6213024382,1376412775,4157508636,1588185876,7419438864,2218746215,6303952020,2540700026,566249774,91529020,3614910392,2873342723,788591021
"2016年12月9日",3510959903,6215031366,1380475556,4162570341,1591276712,7434405958,2226412889,6318978319,2548373198,568658640,92505471,3621731211,2884605002,789632703
"2016年12月10日",3516075869,6217451143,1380617274,4167230901,1594946399,7450117599,2232714021,6339019032,2551451970,571890669,92788891,3627424087,2892810139,789934759
"2016年12月11日",3520387758,6220956415,1380683515,4171991287,1597042956,7464873491,2238417778,6350640690,2559249458,574732858,93045515,3633830092,2900146601,790598672
"2016年12月12日",3524504179,6230516753,1381419348,4174997223,1599333171,7476478527,2244496899,6365183272,2561222805,576450142,93242011,3640369500,2906307606,791830286
"2016年12月13日",3527649232,6234865818,1383746034,4177353281,1603253262,7486334467,2248773449,6377675799,2563881250,578447573,93897339,3648079757,2916038767,792216347
"2016年12月14日",3529608067,6240088811,1386968650,4181057767,1605502694,7503809325,2254345012,6394535423,2565013856,580084036,94269239,3654833258,2923124995,792644179
"2016年12月15日",3536751475,6242670771,1392425966,4186487024,1608498618,7518572650,2259902266,6409918529,2571708883,582692290,94859690,3659955872,2930112027,792942719
"2016年12月16日",3544480423,6245734479,1397118858,4193672717,1613160710,7533562402,2266053611,6430641442,2576920060,585146058,95270889,3665859989,2940078758,793134492
"2016年12月17日",3549363708,6247618548,1397387037,4197419753,1616151067,7548174571,2270848677,6447228026,2580389290,587901862,95786829,3672215496,2945039621,793899337
"2016年12月18日",3553147527,6250792841,1397669228,4200512284,1617908418,7558789449,2274595393,6458808227,2582297724,589418980,96145972,3678355812,2951413652,797528840
"2016年12月19日",3556247331,6259704952,1398702822,4204022972,1620383458,7569543695,2280419680,6478748041,2585131713,591162062,96340721,3687619576,2961061637,798384372
"2016年12月20日",3560653786,6262558257,1402136921,4207062668,1622139927,7582767465,2286257086,6492998157,2587516975,592633543,96630018,3692324945,2969140642,798598082
"2016年12月21日",3564400847,6269176866,1407198210,4210227821,1624692855,7595726623,2294408080,6508054899,2591571729,595724646,96900081,3699435458,2976183756,799022235
"2016年12月22日",3569663484,6271574852,1408569232,4213506430,1626482537,7611060286,2298949816,6519116914,2594207184,597174627,97723369,3705332820,2981783835,800920678
"2016年12月23日",3575974925,6276247750,1412794613,4217824425,1630279808,7630899680,2307408567,6536059771,2605552587,600132401,98563748,3711381943,2989660852,801222852
"2016年12月24日",3580502478,6278098746,1413771070,4222271866,1633829598,7645845777,2311833842,6550338901,2610506297,602016083,98840915,3717322670,2996399936,801741032
"2016年12月25日",3584196593,6281894010,1414003095,4226947921,1636172709,7658562390,2317510181,6566316103,2613769693,603497964,99098595,3723578454,3002774670,801887994
"2016年12月26日",3586862748,6290150401,1414451501,4229944789,1638617666,7669024409,2322075744,6580265781,2618131203,604821048,99574291,3729081472,3009200927,802038497
"2016年12月27日",3589060327,6291354286,1417174239,4234337502,1640484738,7678705177,2326081558,6601510417,2619123794,606276259,100930347,3736748964,3017102514,802272175
"2016年12月28日",3594239286,6292878292,1418851231,4237068651,1642043803,7690190257,2333082873,6613557943,2620510810,609121575,101162739,3744583676,3023404581,802554835
"2016年12月29日",3598142372,6294556343,1421161781,4239884581,1643580678,7702984361,2339170417,6630528638,2621573510,611102001,101587922,3750114940,3028105811,802818523
"2016年12月30日",3602318784,6296732672,1426508379,4245591411,1647899690,7719091728,2346254201,6645502899,2627375002,614836188,101949988,3756877653,3034255335,805774730
"2016年12月31日",3607666654,6307966804,1427115546,4253770963,1650937801,7733239525,2350496189,6659397723,2629613152,617158756,102270131,3764497518,3041975689,806206942
"2017年1月1日",3614137888,6310906247,1428084545,4260909325,1655249537,7746043761,2361342099,6671970407,2633187946,620027323,102634422,3773679046,3046427316,806479131
"2017年1月2日",3618839059,6312122008,1428657682,4264046599,1656978023,7755906851,2365156472,6685682881,2637686801,622238957,103106023,3782450320,3054773117,806776178
"2017年1月3日",3623103506,6312739082,1430219136,4267034262,1659493962,7766837093,2369497005,6700719876,2639559186,624503125,103723638,3788828855,3059336267,807039489
"2017年1月4日",3626670991,6319736725,1434076536,4270491648,1661327175,7785595426,2375010261,6715322577,2641615295,627449698,107687470,3794843419,3067594650,807302989
"2017年1月5日",3634411921,6321870030,1436903454,4274547965,1664168805,7799890584,2378962202,6733710706,2646575880,630652558,108291565,3800492294,3077460748,807498287
"2017年1月6日",3639380335,6333805090,1444997881,4277863145,1666989375,7813430799,2385916146,6754704406,2649485145,633553212,108536380,3807328994,3086532840,808877766
"2017年1月7日",3644996914,6336283034,1452945260,4282072467,1669420235,7831658994,2391608055,6770190613,2653371369,636201015,108970717,3815957291,3093476514,810448926
"2017年1月8日",3650228410,6342125179,1453365915,4286114849,1672349278,7846921061,2400243412,6785403725,2658985979,638608583,109439400,3823722766,3098919440,811121293
"2017年1月9日",3659354479,6347584738,1455016375,4289562127,1674116824,7859923094,2407172208,6800833737,2662307103,640970893,109847146,3831195151,3107239006,811310741
"2017年1月10日",3663286151,6350669534,1457356072,4292854386,1676078374,7875036584,2413551456,6816338418,2665610786,642875505,110293805,3838752290,3114318243,811457482
"2017年1月11日",3668457467,6371622544,1459254114,4296316022,1679423473,7894516145,2421149083,6837677334,2668579214,646558827,110861508,3844632042,3121975586,811632110
"2017年1月12日",3678281450,6375747215,1462275286,4300837000,1682252362,7912073679,2426873903,6857970453,2670028031,648854152,112962731,3850798648,3130211003,812248518
"2017年1月13日",3690000060,6382514121,1466148470,4308570152,1688185498,7938481088,2437301174,6879800445,2675134605,651005935,113635850,3858473285,3138502022,812675631
"2017年1月14日",3695878546,6383255873,1469770019,4312799253,1691098247,7962760708,2447412039,6898274690,2677805071,654072753,113953150,3868090381,3146188721,813339561
"2017年1月15日",3705107757,6390710576,1471861849,4317390263,1693425160,7985377040,2455013066,6915998972,2681083278,657392368,114176167,3878221060,3152387690,813589640
"2017年1月16日",3709599743,6397597824,1472125651,4321632546,1697196183,8004068756,2461796446,6931952977,2688964024,659629047,114734345,3884959131,3164313056,813875939
"2017年1月17日",3713968507,6403585221,1474009788,4327381797,1699205739,8022265467,2469190600,6949576443,2692514510,662074969,115176496,3892637704,3171337653,813971214
"2017年1月18日",3724055115,6422899857,1478209931,4333394935,1706370885,8043413586,2476303117,6970615498,2697418295,665426991,115548277,3901288077,3182194154,814314013
"2017年1月19日",3734299412,6425248342,1480282476,4338221864,1708472372,8067645047,2485871722,6990211994,2703192184,668205220,116130563,3911301867,3189766699,817387669
"2017年1月20日",3751472665,6433553160,1491098091,4346445854,1713987981,8087671614,2494228970,7013931044,2710663711,670713726,116384328,3924620061,3200027669,818499348
"2017年1月21日",3758084370,6435599276,1492012962,4351310060,1716987398,8106562029,2499859806,7034991759,2714426130,673067342,116564766,3935962268,3210912849,818964403
"2017年1月22日",3762843418,6440923935,1492274539,4356582862,1719071149,8123913065,2504669565,7052302564,2718795317,675170223,117057582,3946422883,3217326471,819320095
"2017年1月23日",3770064525,6445502438,1493028217,4364119584,1723864780,8143221637,2511939053,7068091219,2724632529,678278660,117379887,3956506372,3226398917,819533529
"2017年1月24日",3779375325,6447915660,1494402581,4373489374,1730208397,8164418804,2519032660,7083426746,2727386321,681379564,118117415,3965051768,3232377466,820626393
"2017年1月25日",3788578280,6460415143,1496837828,4379332439,1733537705,8194667235,2527303311,7106169332,2732779864,683981473,118507903,3973799686,3239746187,820916815
